Shot ID,Shots Since Up To Air,Shots Since Li GUN Coat,Shots Since Li POT Coat,Graph (20913)
2832,"79","5000","5000","1"
2833,"79","5000","5000","1"
2834,"79","5000","5000","1"
2835,"79","5000","5000","1"
2836,"79","5000","5000","1"
2837,"79","5000","5000","1"
2838,"79","5000","5000","1"
2839,"79","5000","5000","1"
2840,"79","5000","5000","1"
2841,"79","5000","5000","1"
2842,"79","5000","5000","1"
2843,"79","5000","5000","1"
2844,"79","5000","5000","1"
2845,"79","5000","5000","1"
2846,"79","5000","5000","1"
2847,"79","5000","5000","1"
2848,"79","5000","5000","1"
2849,"79","5000","5000","1"
2850,"80","5000","5000","1"
2851,"81","5000","5000","1"
2852,"82","5000","5000","1"
2853,"83","5000","5000","1"
2854,"84","5000","5000","1"
2855,"85","5000","5000","1"
2856,"86","5000","5000","1"
2857,"87","5000","5000","1"
2858,"88","5000","5000","1"
2859,"89","5000","5000","1"
2860,"90","5000","5000","1"
2861,"91","5000","5000","1"
2862,"91","5000","5000","1"
2863,"91","5000","5000","1"
2864,"91","5000","5000","1"
2865,"92","5000","5000","1"
2866,"93","5000","5000","1"
2867,"93","5000","5000","1"
2868,"94","5000","5000","1"
2869,"95","5000","5000","1"
2870,"96","5000","5000","1"
2871,"97","5000","5000","1"
2872,"98","5000","5000","1"
2873,"99","5000","5000","1"
2874,"100","5000","5000","1"
2875,"101","5000","5000","1"
2876,"102","5000","5000","1"
2877,"103","5000","5000","1"
2878,"104","5000","5000","1"
2879,"104","5000","5000","1"
2880,"104","5000","5000","1"
2881,"105","5000","5000","1"
2882,"106","5000","5000","1"
2883,"107","5000","5000","1"
2884,"108","5000","5000","1"
2885,"109","5000","5000","1"
2886,"110","5000","5000","1"
2887,"111","5000","5000","1"
2888,"112","5000","5000","1"
2889,"113","5000","5000","1"
2890,"114","5000","5000","1"
2891,"115","5000","5000","1"
2892,"116","5000","5000","1"
2893,"117","5000","5000","1"
2894,"118","5000","5000","1"
2895,"119","5000","5000","1"
2896,"120","5000","5000","1"
2897,"121","5000","5000","1"
2898,"122","5000","5000","1"
2899,"123","5000","5000","1"
2900,"124","5000","5000","1"
2901,"125","5000","5000","1"
2902,"126","5000","5000","1"
2903,"127","5000","5000","1"
2904,"128","5000","5000","1"
2905,"129","5000","5000","1"
2906,"130","5000","5000","1"
2907,"131","5000","5000","1"
2908,"132","5000","5000","1"
2909,"133","5000","5000","1"
2910,"134","5000","5000","1"
2911,"135","5000","5000","1"
2912,"136","5000","5000","1"
2913,"137","5000","5000","1"
2914,"138","5000","5000","1"
2915,"139","5000","5000","1"
2916,"140","5000","5000","1"
2917,"141","5000","5000","1"
2918,"141","5000","5000","1"
2919,"142","5000","5000","1"
2920,"143","5000","5000","1"
2921,"144","5000","5000","1"
2922,"145","5000","5000","1"
2923,"146","5000","5000","1"
2924,"147","5000","5000","1"
2925,"148","5000","5000","1"
2926,"148","5000","5000","1"
2927,"149","5000","5000","1"
2928,"150","5000","5000","1"
2929,"150","5000","5000","1"
2930,"151","5000","5000","1"
2931,"152","5000","5000","1"
2932,"153","5000","5000","1"
2933,"154","5000","5000","1"
2934,"155","5000","5000","1"
2935,"156","5000","5000","1"
2936,"157","5000","5000","1"
2937,"157","5000","5000","1"
2938,"158","5000","5000","1"
2939,"159","5000","5000","1"
2940,"160","5000","5000","1"
2941,"161","5000","5000","1"
2942,"162","5000","5000","1"
2943,"163","5000","5000","1"
2944,"163","5000","5000","1"
2945,"164","5000","5000","1"
2946,"165","5000","5000","1"
2947,"166","5000","5000","1"
2948,"167","5000","5000","1"
2949,"168","5000","5000","1"
2950,"169","5000","5000","1"
2951,"170","5000","5000","1"
2952,"171","5000","5000","1"
2953,"171","5000","5000","1"
2954,"171","5000","5000","1"
2955,"171","5000","5000","1"
2956,"171","5000","5000","1"
2957,"171","5000","5000","1"
2958,"171","5000","5000","1"
2959,"171","5000","5000","1"
2960,"172","5000","5000","1"
2961,"173","5000","5000","1"
2962,"174","5000","5000","1"
2963,"175","5000","5000","1"
2964,"176","5000","5000","1"
2965,"177","5000","5000","1"
2966,"177","5000","5000","1"
2967,"178","5000","5000","1"
2968,"179","5000","5000","1"
2969,"180","5000","5000","1"
2970,"181","5000","5000","1"
2971,"181","5000","5000","1"
2972,"181","5000","5000","1"
2973,"182","5000","5000","1"
2974,"183","5000","5000","1"
2975,"184","5000","5000","1"
2976,"185","5000","5000","1"
2977,"186","5000","5000","1"
2978,"187","5000","5000","1"
2979,"188","5000","5000","1"
2980,"189","5000","5000","1"
2981,"190","5000","5000","1"
2982,"191","5000","5000","1"
2983,"191","5000","5000","1"
2984,"192","5000","5000","1"
2985,"193","5000","5000","1"
2986,"194","5000","5000","1"
2987,"195","5000","5000","1"
2988,"196","5000","5000","1"
2989,"197","5000","5000","1"
2990,"198","5000","5000","1"
2991,"199","5000","5000","1"
2992,"199","5000","5000","1"
2993,"200","5000","5000","1"
2994,"201","5000","5000","1"
2995,"202","5000","5000","1"
2996,"203","5000","5000","1"
2997,"204","5000","5000","1"
2998,"205","5000","5000","1"
2999,"206","5000","5000","1"
3000,"207","5000","5000","1"
3001,"208","5000","5000","1"
3002,"208","5000","5000","1"
3003,"209","5000","5000","1"
3004,"210","5000","5000","1"
3005,"211","5000","5000","1"
3006,"212","5000","5000","1"
3007,"213","5000","5000","1"
3008,"214","5000","5000","1"
3009,"214","5000","5000","1"
3010,"215","5000","5000","1"
3011,"216","5000","5000","1"
3012,"217","5000","5000","1"
3013,"218","5000","5000","1"
3014,"219","5000","5000","1"
3015,"220","5000","5000","1"
3016,"220","5000","5000","1"
3017,"221","5000","5000","1"
3018,"222","5000","5000","1"
3019,"223","5000","5000","1"
3020,"224","5000","5000","1"
3021,"224","5000","5000","1"
3022,"224","5000","5000","1"
3023,"225","5000","5000","1"
3024,"226","5000","5000","1"
3025,"227","5000","5000","1"
3026,"228","5000","5000","1"
3028,"229","5000","5000","1"
3029,"229","5000","5000","1"
3030,"230","5000","5000","1"
3031,"231","5000","5000","1"
3032,"232","5000","5000","1"
3033,"233","5000","5000","1"
3034,"234","5000","5000","1"
3036,"234","5000","5000","1"
3037,"234","5000","5000","1"
3038,"234","5000","5000","1"
3043,"0","5000","5000","1"
3044,"0","5000","5000","1"
3045,"1","5000","5000","1"
3046,"2","5000","5000","1"
3047,"3","5000","5000","1"
3048,"4","5000","5000","1"
3049,"5","5000","5000","1"
3050,"6","5000","5000","1"
3051,"7","5000","5000","1"
3052,"8","5000","5000","1"
3053,"8","5000","5000","1"
3054,"8","5000","5000","1"
3055,"8","5000","5000","1"
3056,"8","5000","5000","1"
3057,"8","5000","5000","1"
3058,"9","5000","5000","1"
3059,"10","5000","5000","1"
3060,"11","5000","5000","1"
3062,"12","5000","5000","1"
3063,"12","5000","5000","1"
3064,"13","5000","5000","1"
3065,"14","5000","5000","1"
3066,"15","5000","5000","1"
3067,"16","5000","5000","1"
3068,"17","5000","5000","1"
3069,"18","5000","5000","1"
3070,"19","5000","5000","1"
3071,"20","5000","5000","1"
3072,"21","5000","5000","1"
3073,"22","5000","5000","1"
3074,"22","5000","5000","1"
3075,"23","5000","5000","1"
3076,"24","5000","5000","1"
3077,"25","5000","5000","1"
3078,"26","5000","5000","1"
3079,"27","5000","5000","1"
3080,"28","5000","5000","1"
3081,"29","5000","5000","1"
3082,"30","5000","5000","1"
3083,"31","5000","5000","1"
3084,"32","5000","5000","1"
3085,"32","5000","5000","1"
3086,"33","5000","5000","1"
3087,"34","5000","5000","1"
3088,"35","5000","5000","1"
3089,"36","5000","5000","1"
3090,"37","5000","5000","1"
3091,"38","5000","5000","1"
3092,"39","5000","5000","1"
3093,"40","5000","5000","1"
3094,"41","5000","5000","1"
3095,"42","5000","5000","1"
3096,"43","5000","5000","1"
3097,"44","5000","5000","1"
3098,"44","5000","5000","1"
3099,"44","5000","5000","1"
3100,"44","5000","5000","1"
3101,"44","5000","5000","1"
3102,"44","5000","5000","1"
3103,"44","5000","5000","1"
3104,"45","5000","5000","1"
3105,"46","5000","5000","1"
3106,"47","5000","5000","1"
3107,"48","5000","5000","1"
3108,"49","5000","5000","1"
3109,"50","5000","5000","1"
3110,"51","5000","5000","1"
3111,"51","5000","5000","1"
3112,"52","5000","5000","1"
3113,"53","5000","5000","1"
3114,"54","5000","5000","1"
3115,"55","5000","5000","1"
3116,"56","5000","5000","1"
3117,"57","5000","5000","1"
3118,"58","5000","5000","1"
3119,"59","5000","5000","1"
3120,"60","5000","5000","1"
3121,"61","5000","5000","1"
3122,"62","5000","5000","1"
3123,"63","5000","5000","1"
3124,"64","5000","5000","1"
3125,"65","5000","5000","1"
3126,"65","5000","5000","1"
3127,"65","5000","5000","1"
3128,"66","5000","5000","1"
3129,"67","5000","5000","1"
3130,"68","5000","5000","1"
3131,"69","5000","5000","1"
3132,"70","5000","5000","1"
3133,"71","5000","5000","1"
3134,"72","5000","5000","1"
3135,"73","5000","5000","1"
3136,"74","5000","5000","1"
3137,"75","5000","5000","1"
3138,"76","5000","5000","1"
3139,"77","5000","5000","1"
3140,"78","5000","5000","1"
3141,"79","5000","5000","1"
3142,"80","5000","5000","1"
3143,"81","5000","5000","1"
3144,"82","5000","5000","1"
3145,"83","5000","5000","1"
3146,"84","5000","5000","1"
3147,"85","5000","5000","1"
3148,"86","5000","5000","1"
3149,"87","5000","5000","1"
3150,"87","5000","5000","1"
3151,"88","5000","5000","1"
3152,"89","5000","5000","1"
3153,"90","5000","5000","1"
3154,"91","5000","5000","1"
3155,"92","5000","5000","1"
3156,"93","5000","5000","1"
3157,"93","5000","5000","1"
3158,"93","5000","5000","1"
3159,"94","5000","5000","1"
3160,"95","5000","5000","1"
3161,"96","5000","5000","1"
3162,"97","5000","5000","1"
3163,"98","5000","5000","1"
3164,"99","5000","5000","1"
3165,"100","5000","5000","1"
3166,"101","5000","5000","1"
3167,"102","5000","5000","1"
3168,"103","5000","5000","1"
3169,"104","5000","5000","1"
3170,"105","5000","5000","1"
3171,"106","5000","5000","1"
3172,"107","5000","5000","1"
3173,"108","5000","5000","1"
3174,"109","5000","5000","1"
3175,"110","5000","5000","1"
3176,"111","5000","5000","1"
3177,"111","5000","5000","1"
3178,"111","5000","5000","1"
3179,"112","5000","5000","1"
3180,"113","5000","5000","1"
3181,"114","5000","5000","1"
3182,"115","5000","5000","1"
3183,"116","5000","5000","1"
3184,"117","5000","5000","1"
3185,"118","5000","5000","1"
3186,"119","5000","5000","1"
3187,"120","5000","5000","1"
3188,"121","5000","5000","1"
3190,"122","5000","5000","1"
3191,"122","5000","5000","1"
3192,"123","5000","5000","1"
3193,"124","5000","5000","1"
3194,"125","5000","5000","1"
3195,"126","5000","5000","1"
3196,"127","5000","5000","1"
3197,"128","5000","5000","1"
3198,"129","5000","5000","1"
3199,"130","5000","5000","1"
3200,"131","5000","5000","1"
3201,"132","5000","5000","1"
3202,"133","5000","5000","1"
3203,"133","5000","5000","1"
3204,"134","5000","5000","1"
3205,"135","5000","5000","1"
3206,"136","5000","5000","1"
3207,"136","5000","5000","1"
3208,"136","5000","5000","1"
3209,"137","5000","5000","1"
3210,"138","5000","5000","1"
3211,"139","5000","5000","1"
3212,"140","5000","5000","1"
3213,"141","5000","5000","1"
3214,"142","5000","5000","1"
3215,"143","5000","5000","1"
3216,"144","5000","5000","1"
3217,"145","5000","5000","1"
3218,"146","5000","5000","1"
3219,"147","5000","5000","1"
3220,"148","5000","5000","1"
3221,"149","5000","5000","1"
3222,"150","5000","5000","1"
3223,"151","5000","5000","1"
3224,"152","5000","5000","1"
3225,"153","5000","5000","1"
3226,"154","5000","5000","1"
3227,"155","5000","5000","1"
3228,"156","5000","5000","1"
3229,"157","5000","5000","1"
3230,"158","5000","5000","1"
3231,"159","5000","5000","1"
3232,"160","5000","5000","1"
3233,"161","5000","5000","1"
3234,"162","5000","5000","1"
3235,"163","5000","5000","1"
3236,"164","5000","5000","1"
3237,"165","5000","5000","1"
3238,"166","5000","5000","1"
3239,"167","5000","5000","1"
3240,"168","5000","5000","1"
3241,"168","5000","5000","1"
3242,"169","5000","5000","1"
3243,"170","5000","5000","1"
3244,"171","5000","5000","1"
3245,"172","5000","5000","1"
3246,"173","5000","5000","1"
3247,"174","5000","5000","1"
3248,"175","5000","5000","1"
3249,"176","5000","5000","1"
3250,"177","5000","5000","1"
3251,"178","5000","5000","1"
3252,"179","5000","5000","1"
3253,"180","5000","5000","1"
3254,"181","5000","5000","1"
3255,"181","5000","5000","1"
3256,"182","5000","5000","1"
3257,"183","5000","5000","1"
3259,"183","5000","5000","1"
3260,"183","5000","5000","1"
3261,"183","5000","5000","1"
3262,"183","5000","5000","1"
3263,"184","5000","5000","1"
3264,"185","5000","5000","1"
3265,"185","5000","5000","1"
3266,"185","5000","5000","1"
3267,"185","5000","5000","1"
3268,"186","5000","5000","1"
3269,"186","5000","5000","1"
3270,"187","5000","5000","1"
3271,"188","5000","5000","1"
3272,"189","5000","5000","1"
3273,"190","5000","5000","1"
3274,"191","5000","5000","1"
3275,"192","5000","5000","1"
3276,"193","5000","5000","1"
3277,"194","5000","5000","1"
3278,"195","5000","5000","1"
3279,"196","5000","5000","1"
3280,"197","5000","5000","1"
3281,"198","5000","5000","1"
3282,"199","5000","5000","1"
3283,"200","5000","5000","1"
3284,"201","5000","5000","1"
3285,"202","5000","5000","1"
3286,"203","5000","5000","1"
3287,"0","5000","5000","1"
3288,"0","5000","5000","1"
3289,"1","5000","5000","1"
3290,"2","5000","5000","1"
3291,"2","5000","5000","1"
3292,"3","5000","5000","1"
3293,"4","5000","5000","1"
3294,"5","5000","5000","1"
3295,"6","5000","5000","1"
3296,"7","5000","5000","1"
3297,"8","5000","5000","1"
3298,"9","5000","5000","1"
3299,"10","5000","5000","1"
3300,"11","5000","5000","1"
3301,"12","5000","5000","1"
3302,"13","5000","5000","1"
3303,"14","5000","5000","1"
3304,"15","5000","5000","1"
3305,"16","5000","5000","1"
3306,"17","5000","5000","1"
3307,"17","5000","5000","1"
3308,"18","5000","5000","1"
3309,"18","5000","5000","1"
3310,"19","5000","5000","1"
3311,"20","5000","5000","1"
3312,"21","5000","5000","1"
3313,"22","5000","5000","1"
3314,"23","5000","5000","1"
3315,"23","5000","5000","1"
3316,"24","5000","5000","1"
3317,"25","5000","5000","1"
3318,"26","5000","5000","1"
3319,"27","5000","5000","1"
3320,"28","5000","5000","1"
3321,"29","5000","5000","1"
3322,"30","5000","5000","1"
3323,"31","5000","5000","1"
3324,"32","5000","5000","1"
3325,"33","5000","5000","1"
3326,"34","5000","5000","1"
3327,"35","5000","5000","1"
3328,"36","5000","5000","1"
3329,"37","5000","5000","1"
3330,"38","5000","5000","1"
3331,"39","5000","5000","1"
3332,"40","5000","5000","1"
3333,"41","5000","5000","1"
3334,"42","5000","5000","1"
3335,"43","5000","5000","1"
3336,"44","5000","5000","1"
3337,"45","5000","5000","1"
3338,"46","5000","5000","1"
3339,"47","5000","5000","1"
3340,"48","5000","5000","1"
3341,"48","5000","5000","1"
3342,"48","5000","5000","1"
3343,"48","5000","5000","1"
3344,"48","5000","5000","1"
3345,"48","5000","5000","1"
3346,"48","5000","5000","1"
3349,"48","5000","5000","1"
3352,"48","5000","5000","1"
3353,"48","5000","5000","1"
3354,"48","5000","5000","1"
3355,"48","5000","5000","1"
3356,"48","5000","5000","1"
3357,"48","5000","5000","1"
3358,"48","5000","5000","1"
3359,"48","5000","5000","1"
3360,"48","5000","5000","1"
3361,"48","5000","5000","1"
3362,"48","5000","5000","1"
3363,"48","5000","5000","1"
3364,"48","5000","5000","1"
3365,"48","5000","5000","1"
3366,"48","5000","5000","1"
3367,"48","5000","5000","1"
3368,"48","5000","5000","1"
3369,"48","5000","5000","1"
3370,"48","5000","5000","1"
3371,"48","5000","5000","1"
3372,"48","5000","5000","1"
3373,"48","5000","5000","1"
3374,"48","5000","5000","1"
3375,"48","5000","5000","1"
3376,"48","5000","5000","1"
3377,"48","5000","5000","1"
3378,"48","5000","5000","1"
3379,"48","5000","5000","1"
3380,"48","5000","5000","1"
3381,"48","5000","5000","1"
3382,"49","5000","5000","1"
3383,"50","5000","5000","1"
3384,"51","5000","5000","1"
3385,"52","5000","5000","1"
3386,"53","5000","5000","1"
3387,"54","5000","5000","1"
3388,"54","5000","5000","1"
3389,"54","5000","5000","1"
3390,"55","5000","5000","1"
3391,"56","5000","5000","1"
3392,"57","5000","5000","1"
3393,"58","5000","5000","1"
3394,"59","5000","5000","1"
3395,"60","5000","5000","1"
3396,"61","5000","5000","1"
3397,"62","5000","5000","1"
3398,"63","5000","5000","1"
3399,"64","5000","5000","1"
3400,"64","5000","5000","1"
3401,"65","5000","5000","1"
3402,"66","5000","5000","1"
3403,"67","5000","5000","1"
3404,"68","5000","5000","1"
3405,"68","5000","5000","1"
3406,"69","5000","5000","1"
3407,"70","5000","5000","1"
3408,"71","5000","5000","1"
3409,"72","5000","5000","1"
3410,"73","5000","5000","1"
3411,"74","5000","5000","1"
3412,"75","5000","5000","1"
3413,"75","5000","5000","1"
3414,"76","5000","5000","1"
3415,"77","5000","5000","1"
3416,"78","5000","5000","1"
3417,"79","5000","5000","1"
3418,"79","5000","5000","1"
3419,"79","5000","5000","1"
3420,"80","5000","5000","1"
3421,"81","5000","5000","1"
3422,"82","5000","5000","1"
3423,"83","5000","5000","1"
3424,"84","5000","5000","1"
3425,"84","5000","5000","1"
3426,"85","5000","5000","1"
3427,"86","5000","5000","1"
3428,"87","5000","5000","1"
3429,"88","5000","5000","1"
3430,"89","5000","5000","1"
3431,"90","5000","5000","1"
3432,"91","5000","5000","1"
3433,"92","5000","5000","1"
3434,"93","5000","5000","1"
3435,"94","5000","5000","1"
3436,"95","5000","5000","1"
3437,"95","5000","5000","1"
3438,"95","5000","5000","1"
3439,"96","5000","5000","1"
3440,"97","5000","5000","1"
3441,"98","5000","5000","1"
3442,"99","5000","5000","1"
3443,"99","5000","5000","1"
3444,"99","5000","5000","1"
3445,"99","5000","5000","1"
3446,"99","5000","5000","1"
3447,"99","5000","5000","1"
3448,"99","5000","5000","1"
3449,"99","5000","5000","1"
3450,"99","5000","5000","1"
3451,"99","5000","5000","1"
3452,"100","5000","5000","1"
3453,"101","5000","5000","1"
3454,"102","5000","5000","1"
3455,"103","5000","5000","1"
3456,"104","5000","5000","1"
3457,"105","5000","5000","1"
3458,"105","5000","5000","1"
3459,"106","5000","5000","1"
3460,"107","5000","5000","1"
3461,"108","5000","5000","1"
3462,"109","5000","5000","1"
3463,"110","5000","5000","1"
3464,"111","5000","5000","1"
3465,"112","5000","5000","1"
3466,"113","5000","5000","1"
3467,"114","5000","5000","1"
3468,"115","5000","5000","1"
3469,"116","5000","5000","1"
3470,"116","5000","5000","1"
3471,"117","5000","5000","1"
3472,"118","5000","5000","1"
3473,"119","5000","5000","1"
3474,"120","5000","5000","1"
3475,"121","5000","5000","1"
3476,"121","5000","5000","1"
3477,"121","5000","5000","1"
3478,"122","5000","5000","1"
3479,"123","5000","5000","1"
3480,"124","5000","5000","1"
3481,"124","5000","5000","1"
3482,"125","5000","5000","1"
3483,"126","5000","5000","1"
3485,"127","5000","5000","1"
3486,"127","5000","5000","1"
3487,"128","5000","5000","1"
3488,"129","5000","5000","1"
3489,"130","5000","5000","1"
3490,"131","5000","5000","1"
3491,"132","5000","5000","1"
3492,"133","5000","5000","1"
3493,"134","5000","5000","1"
3494,"135","5000","5000","1"
3495,"136","5000","5000","1"
3496,"137","5000","5000","1"
3497,"138","5000","5000","1"
3498,"138","5000","5000","1"
3499,"138","5000","5000","1"
3500,"139","5000","5000","1"
3501,"140","5000","5000","1"
3502,"140","5000","5000","1"
3503,"141","5000","5000","1"
3504,"142","5000","5000","1"
3505,"143","5000","5000","1"
3506,"144","5000","5000","1"
3507,"145","5000","5000","1"
3508,"146","5000","5000","1"
3509,"147","5000","5000","1"
3510,"148","5000","5000","1"
3511,"148","5000","5000","1"
3512,"148","5000","5000","1"
3513,"149","5000","5000","1"
3514,"150","5000","5000","1"
3515,"151","5000","5000","1"
3516,"152","5000","5000","1"
3517,"153","5000","5000","1"
3518,"154","5000","5000","1"
3519,"155","5000","5000","1"
