System,Experiment,Shot ID,Sustainment Setpoint (kV),Graph (20913)
Pi 3,"pi3b (Pi3 spherical build)","13029","3.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13030","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13031","","1"
Pi 3,"pi3b (Pi3 spherical build)","13032","","1"
Pi 3,"pi3b (Pi3 spherical build)","13033","","1"
Pi 3,"pi3b (Pi3 spherical build)","13034","","1"
Pi 3,"pi3b (Pi3 spherical build)","13035","","1"
Pi 3,"pi3b (Pi3 spherical build)","13036","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13037","","1"
Pi 3,"pi3b (Pi3 spherical build)","13038","","1"
Pi 3,"pi3b (Pi3 spherical build)","13039","","1"
Pi 3,"pi3b (Pi3 spherical build)","13040","","1"
Pi 3,"pi3b (Pi3 spherical build)","13041","","1"
Pi 3,"pi3b (Pi3 spherical build)","13042","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13043","","1"
Pi 3,"pi3b (Pi3 spherical build)","13044","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13045","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13046","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13047","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13048","","1"
Pi 3,"pi3b (Pi3 spherical build)","13049","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13050","<puff ref>","1"
Pi 3,"pi3b (Pi3 spherical build)","13051","","1"
Pi 3,"pi3b (Pi3 spherical build)","13052","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13053","","1"
Pi 3,"pi3b (Pi3 spherical build)","13055","","1"
Pi 3,"pi3b (Pi3 spherical build)","13056","","1"
Pi 3,"pi3b (Pi3 spherical build)","13057","","1"
Pi 3,"pi3b (Pi3 spherical build)","13058","","1"
Pi 3,"pi3b (Pi3 spherical build)","13059","","1"
Pi 3,"pi3b (Pi3 spherical build)","13060","","1"
Pi 3,"pi3b (Pi3 spherical build)","13061","","1"
Pi 3,"pi3b (Pi3 spherical build)","13062","","1"
Pi 3,"pi3b (Pi3 spherical build)","13063","","1"
Pi 3,"pi3b (Pi3 spherical build)","13064","","1"
Pi 3,"pi3b (Pi3 spherical build)","13065","","1"
Pi 3,"pi3b (Pi3 spherical build)","13066","","1"
Pi 3,"pi3b (Pi3 spherical build)","13067","","1"
Pi 3,"pi3b (Pi3 spherical build)","13068","","1"
Pi 3,"pi3b (Pi3 spherical build)","13069","","1"
Pi 3,"pi3b (Pi3 spherical build)","13070","","1"
Pi 3,"pi3b (Pi3 spherical build)","13071","","1"
Pi 3,"pi3b (Pi3 spherical build)","13072","","1"
Pi 3,"pi3b (Pi3 spherical build)","13073","","1"
Pi 3,"pi3b (Pi3 spherical build)","13074","","1"
Pi 3,"pi3b (Pi3 spherical build)","13075","","1"
Pi 3,"pi3b (Pi3 spherical build)","13076","","1"
Pi 3,"pi3b (Pi3 spherical build)","13077","","1"
Pi 3,"pi3b (Pi3 spherical build)","13078","","1"
Pi 3,"pi3b (Pi3 spherical build)","13079","","1"
Pi 3,"pi3b (Pi3 spherical build)","13080","","1"
Pi 3,"pi3b (Pi3 spherical build)","13081","","1"
Pi 3,"pi3b (Pi3 spherical build)","13082","","1"
Pi 3,"pi3b (Pi3 spherical build)","13083","","1"
Pi 3,"pi3b (Pi3 spherical build)","13084","","1"
Pi 3,"pi3b (Pi3 spherical build)","13085","","1"
Pi 3,"pi3b (Pi3 spherical build)","13086","","1"
Pi 3,"pi3b (Pi3 spherical build)","13087","","1"
Pi 3,"pi3b (Pi3 spherical build)","13088","","1"
Pi 3,"pi3b (Pi3 spherical build)","13089","","1"
Pi 3,"pi3b (Pi3 spherical build)","13090","","1"
Pi 3,"pi3b (Pi3 spherical build)","13091","","1"
Pi 3,"pi3b (Pi3 spherical build)","13092","","1"
Pi 3,"pi3b (Pi3 spherical build)","13093","","1"
Pi 3,"pi3b (Pi3 spherical build)","13094","","1"
Pi 3,"pi3b (Pi3 spherical build)","13095","","1"
Pi 3,"pi3b (Pi3 spherical build)","13096","","1"
Pi 3,"pi3b (Pi3 spherical build)","13097","","1"
Pi 3,"pi3b (Pi3 spherical build)","13098","","1"
Pi 3,"pi3b (Pi3 spherical build)","13099","","1"
Pi 3,"pi3b (Pi3 spherical build)","13100","","1"
Pi 3,"pi3b (Pi3 spherical build)","13101","","1"
Pi 3,"pi3b (Pi3 spherical build)","13102","","1"
Pi 3,"pi3b (Pi3 spherical build)","13103","","1"
Pi 3,"pi3b (Pi3 spherical build)","13104","","1"
Pi 3,"pi3b (Pi3 spherical build)","13105","","1"
Pi 3,"pi3b (Pi3 spherical build)","13106","","1"
Pi 3,"pi3b (Pi3 spherical build)","13107","","1"
Pi 3,"pi3b (Pi3 spherical build)","13108","","1"
Pi 3,"pi3b (Pi3 spherical build)","13109","","1"
Pi 3,"pi3b (Pi3 spherical build)","13110","","1"
Pi 3,"pi3b (Pi3 spherical build)","13111","","1"
Pi 3,"pi3b (Pi3 spherical build)","13112","","1"
Pi 3,"pi3b (Pi3 spherical build)","13113","","1"
Pi 3,"pi3b (Pi3 spherical build)","13114","","1"
Pi 3,"pi3b (Pi3 spherical build)","13115","","1"
Pi 3,"pi3b (Pi3 spherical build)","13116","","1"
Pi 3,"pi3b (Pi3 spherical build)","13117","","1"
Pi 3,"pi3b (Pi3 spherical build)","13118","","1"
Pi 3,"pi3b (Pi3 spherical build)","13119","","1"
Pi 3,"pi3b (Pi3 spherical build)","13120","","1"
Pi 3,"pi3b (Pi3 spherical build)","13121","","1"
Pi 3,"pi3b (Pi3 spherical build)","13122","","1"
Pi 3,"pi3b (Pi3 spherical build)","13123","","1"
Pi 3,"pi3b (Pi3 spherical build)","13124","","1"
Pi 3,"pi3b (Pi3 spherical build)","13125","","1"
Pi 3,"pi3b (Pi3 spherical build)","13126","","1"
Pi 3,"pi3b (Pi3 spherical build)","13127","","1"
Pi 3,"pi3b (Pi3 spherical build)","13128","","1"
Pi 3,"pi3b (Pi3 spherical build)","13129","3.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13130","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13131","","1"
Pi 3,"pi3b (Pi3 spherical build)","13132","","1"
Pi 3,"pi3b (Pi3 spherical build)","13133","","1"
Pi 3,"pi3b (Pi3 spherical build)","13134","","1"
Pi 3,"pi3b (Pi3 spherical build)","13135","","1"
Pi 3,"pi3b (Pi3 spherical build)","13136","","1"
Pi 3,"pi3b (Pi3 spherical build)","13137","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13138","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13139","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13140","","1"
Pi 3,"pi3b (Pi3 spherical build)","13141","","1"
Pi 3,"pi3b (Pi3 spherical build)","13142","","1"
Pi 3,"pi3b (Pi3 spherical build)","13143","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13144","","1"
Pi 3,"pi3b (Pi3 spherical build)","13145","","1"
Pi 3,"pi3b (Pi3 spherical build)","13146","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13147","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13148","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13149","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13150","","1"
Pi 3,"pi3b (Pi3 spherical build)","13151","","1"
Pi 3,"pi3b (Pi3 spherical build)","13152","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13153","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13154","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13155","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13156","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13157","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13158","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13159","","1"
Pi 3,"pi3b (Pi3 spherical build)","13160","","1"
Pi 3,"pi3b (Pi3 spherical build)","13161","","1"
Pi 3,"pi3b (Pi3 spherical build)","13162","","1"
Pi 3,"pi3b (Pi3 spherical build)","13163","","1"
Pi 3,"pi3b (Pi3 spherical build)","13164","","1"
Pi 3,"pi3b (Pi3 spherical build)","13165","","1"
Pi 3,"pi3b (Pi3 spherical build)","13166","","1"
Pi 3,"pi3b (Pi3 spherical build)","13167","","1"
Pi 3,"pi3b (Pi3 spherical build)","13168","","1"
Pi 3,"pi3b (Pi3 spherical build)","13169","","1"
Pi 3,"pi3b (Pi3 spherical build)","13170","","1"
Pi 3,"pi3b (Pi3 spherical build)","13171","","1"
Pi 3,"pi3b (Pi3 spherical build)","13172","","1"
Pi 3,"pi3b (Pi3 spherical build)","13173","","1"
Pi 3,"pi3b (Pi3 spherical build)","13174","","1"
Pi 3,"pi3b (Pi3 spherical build)","13175","","1"
Pi 3,"pi3b (Pi3 spherical build)","13176","","1"
Pi 3,"pi3b (Pi3 spherical build)","13177","","1"
Pi 3,"pi3b (Pi3 spherical build)","13178","","1"
Pi 3,"pi3b (Pi3 spherical build)","13179","","1"
Pi 3,"pi3b (Pi3 spherical build)","13180","","1"
Pi 3,"pi3b (Pi3 spherical build)","13181","","1"
Pi 3,"pi3b (Pi3 spherical build)","13182","","1"
Pi 3,"pi3b (Pi3 spherical build)","13183","","1"
Pi 3,"pi3b (Pi3 spherical build)","13184","","1"
Pi 3,"pi3b (Pi3 spherical build)","13185","","1"
Pi 3,"pi3b (Pi3 spherical build)","13186","","1"
Pi 3,"pi3b (Pi3 spherical build)","13187","","1"
Pi 3,"pi3b (Pi3 spherical build)","13188","","1"
Pi 3,"pi3b (Pi3 spherical build)","13189","","1"
Pi 3,"pi3b (Pi3 spherical build)","13190","","1"
Pi 3,"pi3b (Pi3 spherical build)","13191","","1"
Pi 3,"pi3b (Pi3 spherical build)","13192","","1"
Pi 3,"pi3b (Pi3 spherical build)","13193","","1"
Pi 3,"pi3b (Pi3 spherical build)","13194","","1"
Pi 3,"pi3b (Pi3 spherical build)","13195","","1"
Pi 3,"pi3b (Pi3 spherical build)","13196","","1"
Pi 3,"pi3b (Pi3 spherical build)","13197","","1"
Pi 3,"pi3b (Pi3 spherical build)","13198","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13199","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13200","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13201","","1"
Pi 3,"pi3b (Pi3 spherical build)","13202","","1"
Pi 3,"pi3b (Pi3 spherical build)","13203","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13204","","1"
Pi 3,"pi3b (Pi3 spherical build)","13205","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13206","","1"
Pi 3,"pi3b (Pi3 spherical build)","13207","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13208","","1"
Pi 3,"pi3b (Pi3 spherical build)","13209","5.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13210","","1"
Pi 3,"pi3b (Pi3 spherical build)","13211","","1"
Pi 3,"pi3b (Pi3 spherical build)","13212","","1"
Pi 3,"pi3b (Pi3 spherical build)","13213","","1"
Pi 3,"pi3b (Pi3 spherical build)","13214","","1"
Pi 3,"pi3b (Pi3 spherical build)","13215","","1"
Pi 3,"pi3b (Pi3 spherical build)","13216","","1"
Pi 3,"pi3b (Pi3 spherical build)","13217","","1"
Pi 3,"pi3b (Pi3 spherical build)","13218","","1"
Pi 3,"pi3b (Pi3 spherical build)","13219","","1"
Pi 3,"pi3b (Pi3 spherical build)","13220","","1"
Pi 3,"pi3b (Pi3 spherical build)","13221","","1"
Pi 3,"pi3b (Pi3 spherical build)","13222","","1"
Pi 3,"pi3b (Pi3 spherical build)","13223","","1"
Pi 3,"pi3b (Pi3 spherical build)","13224","","1"
Pi 3,"pi3b (Pi3 spherical build)","13225","","1"
Pi 3,"pi3b (Pi3 spherical build)","13226","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13227","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13228","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13229","","1"
Pi 3,"pi3b (Pi3 spherical build)","13230","","1"
Pi 3,"pi3b (Pi3 spherical build)","13231","","1"
Pi 3,"pi3b (Pi3 spherical build)","13232","","1"
Pi 3,"pi3b (Pi3 spherical build)","13233","","1"
Pi 3,"pi3b (Pi3 spherical build)","13234","6.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13235","","1"
Pi 3,"pi3b (Pi3 spherical build)","13236","","1"
Pi 3,"pi3b (Pi3 spherical build)","13237","","1"
Pi 3,"pi3b (Pi3 spherical build)","13238","","1"
Pi 3,"pi3b (Pi3 spherical build)","13239","","1"
Pi 3,"pi3b (Pi3 spherical build)","13240","","1"
Pi 3,"pi3b (Pi3 spherical build)","13241","","1"
Pi 3,"pi3b (Pi3 spherical build)","13242","","1"
Pi 3,"pi3b (Pi3 spherical build)","13243","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13244","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13245","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13246","","1"
Pi 3,"pi3b (Pi3 spherical build)","13247","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13248","","1"
Pi 3,"pi3b (Pi3 spherical build)","13249","","1"
Pi 3,"pi3b (Pi3 spherical build)","13250","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13251","","1"
Pi 3,"pi3b (Pi3 spherical build)","13252","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13253","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13254","","1"
Pi 3,"pi3b (Pi3 spherical build)","13255","","1"
Pi 3,"pi3b (Pi3 spherical build)","13256","","1"
Pi 3,"pi3b (Pi3 spherical build)","13257","","1"
Pi 3,"pi3b (Pi3 spherical build)","13258","","1"
Pi 3,"pi3b (Pi3 spherical build)","13259","","1"
Pi 3,"pi3b (Pi3 spherical build)","13260","","1"
Pi 3,"pi3b (Pi3 spherical build)","13261","","1"
Pi 3,"pi3b (Pi3 spherical build)","13262","","1"
Pi 3,"pi3b (Pi3 spherical build)","13263","","1"
Pi 3,"pi3b (Pi3 spherical build)","13264","","1"
Pi 3,"pi3b (Pi3 spherical build)","13265","","1"
Pi 3,"pi3b (Pi3 spherical build)","13266","","1"
Pi 3,"pi3b (Pi3 spherical build)","13267","","1"
Pi 3,"pi3b (Pi3 spherical build)","13268","","1"
Pi 3,"pi3b (Pi3 spherical build)","13269","","1"
Pi 3,"pi3b (Pi3 spherical build)","13270","","1"
Pi 3,"pi3b (Pi3 spherical build)","13271","","1"
Pi 3,"pi3b (Pi3 spherical build)","13272","","1"
Pi 3,"pi3b (Pi3 spherical build)","13273","","1"
Pi 3,"pi3b (Pi3 spherical build)","13274","","1"
Pi 3,"pi3b (Pi3 spherical build)","13275","","1"
Pi 3,"pi3b (Pi3 spherical build)","13276","","1"
Pi 3,"pi3b (Pi3 spherical build)","13277","","1"
Pi 3,"pi3b (Pi3 spherical build)","13278","","1"
Pi 3,"pi3b (Pi3 spherical build)","13279","","1"
Pi 3,"pi3b (Pi3 spherical build)","13280","","1"
Pi 3,"pi3b (Pi3 spherical build)","13281","","1"
Pi 3,"pi3b (Pi3 spherical build)","13282","","1"
Pi 3,"pi3b (Pi3 spherical build)","13283","","1"
Pi 3,"pi3b (Pi3 spherical build)","13284","","1"
Pi 3,"pi3b (Pi3 spherical build)","13285","","1"
Pi 3,"pi3b (Pi3 spherical build)","13286","","1"
Pi 3,"pi3b (Pi3 spherical build)","13287","","1"
Pi 3,"pi3b (Pi3 spherical build)","13288","","1"
Pi 3,"pi3b (Pi3 spherical build)","13289","","1"
Pi 3,"pi3b (Pi3 spherical build)","13290","","1"
Pi 3,"pi3b (Pi3 spherical build)","13291","","1"
Pi 3,"pi3b (Pi3 spherical build)","13292","","1"
Pi 3,"pi3b (Pi3 spherical build)","13293","","1"
Pi 3,"pi3b (Pi3 spherical build)","13294","","1"
Pi 3,"pi3b (Pi3 spherical build)","13295","","1"
Pi 3,"pi3b (Pi3 spherical build)","13296","","1"
Pi 3,"pi3b (Pi3 spherical build)","13297","","1"
Pi 3,"pi3b (Pi3 spherical build)","13298","","1"
Pi 3,"pi3b (Pi3 spherical build)","13299","","1"
Pi 3,"pi3b (Pi3 spherical build)","13300","","1"
Pi 3,"pi3b (Pi3 spherical build)","13301","","1"
Pi 3,"pi3b (Pi3 spherical build)","13302","","1"
Pi 3,"pi3b (Pi3 spherical build)","13303","","1"
Pi 3,"pi3b (Pi3 spherical build)","13304","","1"
Pi 3,"pi3b (Pi3 spherical build)","13305","","1"
Pi 3,"pi3b (Pi3 spherical build)","13306","","1"
Pi 3,"pi3b (Pi3 spherical build)","13307","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13308","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13309","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13310","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13311","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13312","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13313","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13314","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13315","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13316","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13317","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13318","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13319","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13320","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13321","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13322","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13323","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13324","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13325","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13326","","1"
Pi 3,"pi3b (Pi3 spherical build)","13327","","1"
Pi 3,"pi3b (Pi3 spherical build)","13328","","1"
Pi 3,"pi3b (Pi3 spherical build)","13329","","1"
Pi 3,"pi3b (Pi3 spherical build)","13330","","1"
Pi 3,"pi3b (Pi3 spherical build)","13331","","1"
Pi 3,"pi3b (Pi3 spherical build)","13332","","1"
Pi 3,"pi3b (Pi3 spherical build)","13333","","1"
Pi 3,"pi3b (Pi3 spherical build)","13334","","1"
Pi 3,"pi3b (Pi3 spherical build)","13335","","1"
Pi 3,"pi3b (Pi3 spherical build)","13336","","1"
Pi 3,"pi3b (Pi3 spherical build)","13337","","1"
Pi 3,"pi3b (Pi3 spherical build)","13338","","1"
Pi 3,"pi3b (Pi3 spherical build)","13339","","1"
Pi 3,"pi3b (Pi3 spherical build)","13340","","1"
Pi 3,"pi3b (Pi3 spherical build)","13341","","1"
Pi 3,"pi3b (Pi3 spherical build)","13342","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13343","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13344","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13345","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13346","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13347","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13348","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13349","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13350","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13351","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13352","","1"
Pi 3,"pi3b (Pi3 spherical build)","13353","","1"
Pi 3,"pi3b (Pi3 spherical build)","13354","","1"
Pi 3,"pi3b (Pi3 spherical build)","13355","","1"
Pi 3,"pi3b (Pi3 spherical build)","13356","","1"
Pi 3,"pi3b (Pi3 spherical build)","13357","","1"
Pi 3,"pi3b (Pi3 spherical build)","13358","","1"
Pi 3,"pi3b (Pi3 spherical build)","13359","","1"
Pi 3,"pi3b (Pi3 spherical build)","13360","","1"
Pi 3,"pi3b (Pi3 spherical build)","13361","","1"
Pi 3,"pi3b (Pi3 spherical build)","13362","","1"
Pi 3,"pi3b (Pi3 spherical build)","13363","","1"
Pi 3,"pi3b (Pi3 spherical build)","13364","","1"
Pi 3,"pi3b (Pi3 spherical build)","13365","","1"
Pi 3,"pi3b (Pi3 spherical build)","13366","","1"
Pi 3,"pi3b (Pi3 spherical build)","13367","","1"
Pi 3,"pi3b (Pi3 spherical build)","13368","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13369","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13370","","1"
Pi 3,"pi3b (Pi3 spherical build)","13371","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13372","7.0","1"
Pi 3,"pi3b (Pi3 spherical build)","13373","","1"
Pi 3,"pi3b (Pi3 spherical build)","13374","","1"
Pi 3,"pi3b (Pi3 spherical build)","13375","","1"
Pi 3,"pi3b (Pi3 spherical build)","13376","","1"
Pi 3,"pi3b (Pi3 spherical build)","13377","","1"
Pi 3,"pi3b (Pi3 spherical build)","13378","","1"
Pi 3,"pi3b (Pi3 spherical build)","13379","","1"
Pi 3,"pi3b (Pi3 spherical build)","13380","","1"
Pi 3,"pi3b (Pi3 spherical build)","13381","","1"
Pi 3,"pi3b (Pi3 spherical build)","13382","","1"
Pi 3,"pi3b (Pi3 spherical build)","13383","","1"
Pi 3,"pi3b (Pi3 spherical build)","13384","","1"
Pi 3,"pi3b (Pi3 spherical build)","13385","","1"
Pi 3,"pi3b (Pi3 spherical build)","13386","","1"
Pi 3,"pi3b (Pi3 spherical build)","13387","","1"
Pi 3,"pi3b (Pi3 spherical build)","13388","","1"
Pi 3,"pi3b (Pi3 spherical build)","13389","","1"
Pi 3,"pi3b (Pi3 spherical build)","13390","","1"
Pi 3,"pi3b (Pi3 spherical build)","13391","","1"
Pi 3,"pi3b (Pi3 spherical build)","13392","","1"
Pi 3,"pi3b (Pi3 spherical build)","13393","","1"
Pi 3,"pi3b (Pi3 spherical build)","13394","","1"
Pi 3,"pi3b (Pi3 spherical build)","13395","","1"
Pi 3,"pi3b (Pi3 spherical build)","13396","","1"
Pi 3,"pi3b (Pi3 spherical build)","13397","","1"
Pi 3,"pi3b (Pi3 spherical build)","13398","","1"
Pi 3,"pi3b (Pi3 spherical build)","13399","","1"
Pi 3,"pi3b (Pi3 spherical build)","13400","","1"
Pi 3,"pi3b (Pi3 spherical build)","13401","","1"
Pi 3,"pi3b (Pi3 spherical build)","13402","","1"
Pi 3,"pi3b (Pi3 spherical build)","13403","","1"
Pi 3,"pi3b (Pi3 spherical build)","13404","","1"
Pi 3,"pi3b (Pi3 spherical build)","13405","","1"
Pi 3,"pi3b (Pi3 spherical build)","13406","","1"
Pi 3,"pi3b (Pi3 spherical build)","13407","","1"
Pi 3,"pi3b (Pi3 spherical build)","13408","","1"
Pi 3,"pi3b (Pi3 spherical build)","13409","","1"
Pi 3,"pi3b (Pi3 spherical build)","13410","","1"
Pi 3,"pi3b (Pi3 spherical build)","13411","","1"
Pi 3,"pi3b (Pi3 spherical build)","13412","","1"
Pi 3,"pi3b (Pi3 spherical build)","13413","","1"
Pi 3,"pi3b (Pi3 spherical build)","13414","","1"
Pi 3,"pi3b (Pi3 spherical build)","13415","","1"
Pi 3,"pi3b (Pi3 spherical build)","13416","","1"
Pi 3,"pi3b (Pi3 spherical build)","13417","","1"
Pi 3,"pi3b (Pi3 spherical build)","13418","","1"
Pi 3,"pi3b (Pi3 spherical build)","13419","","1"
Pi 3,"pi3b (Pi3 spherical build)","13420","","1"
Pi 3,"pi3b (Pi3 spherical build)","13421","","1"
Pi 3,"pi3b (Pi3 spherical build)","13422","","1"
Pi 3,"pi3b (Pi3 spherical build)","13423","","1"
Pi 3,"pi3b (Pi3 spherical build)","13424","","1"
Pi 3,"pi3b (Pi3 spherical build)","13425","","1"
Pi 3,"pi3b (Pi3 spherical build)","13426","","1"
Pi 3,"pi3b (Pi3 spherical build)","13427","","1"
Pi 3,"pi3b (Pi3 spherical build)","13428","","1"
Pi 3,"pi3b (Pi3 spherical build)","13429","","1"
Pi 3,"pi3b (Pi3 spherical build)","13430","","1"
Pi 3,"pi3b (Pi3 spherical build)","13431","","1"
Pi 3,"pi3b (Pi3 spherical build)","13432","","1"
Pi 3,"pi3b (Pi3 spherical build)","13433","","1"
Pi 3,"pi3b (Pi3 spherical build)","13434","","1"
Pi 3,"pi3b (Pi3 spherical build)","13435","","1"
Pi 3,"pi3b (Pi3 spherical build)","13436","","1"
Pi 3,"pi3b (Pi3 spherical build)","13437","","1"
Pi 3,"pi3b (Pi3 spherical build)","13438","","1"
Pi 3,"pi3b (Pi3 spherical build)","13439","","1"
Pi 3,"pi3b (Pi3 spherical build)","13440","","1"
Pi 3,"pi3b (Pi3 spherical build)","13441","","1"
Pi 3,"pi3b (Pi3 spherical build)","13442","","1"
Pi 3,"pi3b (Pi3 spherical build)","13443","","1"
Pi 3,"pi3b (Pi3 spherical build)","13444","","1"
Pi 3,"pi3b (Pi3 spherical build)","13445","","1"
Pi 3,"pi3b (Pi3 spherical build)","13446","","1"
Pi 3,"pi3b (Pi3 spherical build)","13447","","1"
Pi 3,"pi3b (Pi3 spherical build)","13448","","1"
Pi 3,"pi3b (Pi3 spherical build)","13449","","1"
Pi 3,"pi3b (Pi3 spherical build)","13450","","1"
Pi 3,"pi3b (Pi3 spherical build)","13451","","1"
Pi 3,"pi3b (Pi3 spherical build)","13452","","1"
Pi 3,"pi3b (Pi3 spherical build)","13453","","1"
Pi 3,"pi3b (Pi3 spherical build)","13454","","1"
Pi 3,"pi3b (Pi3 spherical build)","13455","","1"
Pi 3,"pi3b (Pi3 spherical build)","13456","","1"
Pi 3,"pi3b (Pi3 spherical build)","13457","","1"
Pi 3,"pi3b (Pi3 spherical build)","13458","","1"
Pi 3,"pi3b (Pi3 spherical build)","13459","","1"
Pi 3,"pi3b (Pi3 spherical build)","13460","","1"
Pi 3,"pi3b (Pi3 spherical build)","13461","","1"
Pi 3,"pi3b (Pi3 spherical build)","13462","","1"
Pi 3,"pi3b (Pi3 spherical build)","13463","","1"
Pi 3,"pi3b (Pi3 spherical build)","13464","","1"
Pi 3,"pi3b (Pi3 spherical build)","13465","","1"
Pi 3,"pi3b (Pi3 spherical build)","13466","","1"
Pi 3,"pi3b (Pi3 spherical build)","13467","","1"
Pi 3,"pi3b (Pi3 spherical build)","13468","","1"
Pi 3,"pi3b (Pi3 spherical build)","13469","","1"
Pi 3,"pi3b (Pi3 spherical build)","13470","","1"
Pi 3,"pi3b (Pi3 spherical build)","13471","","1"
Pi 3,"pi3b (Pi3 spherical build)","13472","","1"
Pi 3,"pi3b (Pi3 spherical build)","13473","","1"
Pi 3,"pi3b (Pi3 spherical build)","13474","","1"
Pi 3,"pi3b (Pi3 spherical build)","13475","","1"
Pi 3,"pi3b (Pi3 spherical build)","13476","","1"
Pi 3,"pi3b (Pi3 spherical build)","13477","","1"
Pi 3,"pi3b (Pi3 spherical build)","13478","","1"
Pi 3,"pi3b (Pi3 spherical build)","13479","","1"
Pi 3,"pi3b (Pi3 spherical build)","13480","","1"
Pi 3,"pi3b (Pi3 spherical build)","13481","","1"
